,x3,x1,x2,target
1930,-0.46784097,-1.3662094,1.1210659,0
8606,-1.2494826,0.99840224,0.15301724,2
4174,1.3116492,-0.823702,-0.9816209,0
6540,-0.91490513,-1.5379301,0.0965382,0
8794,0.24915117,-0.5464101,-0.77762526,2
7495,-0.23487991,0.42724764,1.8715357,2
9522,-1.3196368,1.4537909,0.43761012,2
4149,-1.4147583,1.1567174,-0.12805639,0
8434,0.6068623,0.9933204,1.5207863,2
2219,0.08578123,0.22589573,1.8480256,0
2391,1.1381153,-1.3626889,-0.532808,0
5518,0.4263367,-1.4174513,0.48101106,0
390,-1.2666564,-0.9054458,1.1420177,1
1845,-1.2028579,0.19305263,0.74168074,0
4769,-1.1017033,1.3615435,0.022557227,0
1423,1.051679,-0.044289343,0.9346404,0
3014,0.954253,0.94875634,-1.1690435,0
8204,1.5917269,0.6160775,-0.38154647,2
5043,1.3569521,0.4280295,-1.5065646,0
2654,1.4022682,-0.9426026,0.48279783,0
9601,0.62137824,1.907972,0.14443327,2
7922,0.40585506,1.1188005,0.43394804,2
5807,1.029576,0.67237294,0.7101022,0
7962,-1.5641882,-1.1002288,-0.46718115,2
6396,1.4692593,-1.4761256,-0.11354347,0
5497,1.1758227,-1.6623228,-0.44557106,0
2584,1.6033231,0.29314488,-1.8812386,0
23,1.0948905,-0.5444547,-2.0690107,1
1864,1.4753051,0.47416285,0.08327689,0
5007,0.15945366,-0.4357335,0.37623903,0
681,-0.9399914,-0.21282685,0.78048486,1
6321,-0.511794,-1.4276214,1.0297997,0
6005,0.16044976,1.6562613,-0.6934037,0
8583,-1.7227788,-0.43807998,0.83212394,2
5234,-0.44412747,-0.72866184,-0.39478478,0
7598,0.42783567,-0.5475832,0.9517355,2
8766,-1.4064252,0.05933066,0.45581573,2
2232,0.6869745,-0.10489902,-0.23691739,0
6841,-0.7145194,-0.27031177,-0.3083913,0
2777,0.51780874,0.88816476,-0.83074135,0
7126,-0.81352454,-0.4748415,0.5304222,2
2437,-1.0810702,0.2286327,-0.19186866,0
3474,0.33046225,-1.2727237,0.613968,0
9157,0.8323242,0.8310902,-0.5772191,2
2026,1.6623247,0.03391473,-0.33432645,0
2734,-0.918349,0.7224124,-0.9146337,0
6308,-1.4554368,0.8467273,0.38001695,0
8274,-0.15261826,1.2278605,-1.2912712,2
7383,-0.77905494,0.40339878,-0.6647521,2
51,0.9773475,-0.1518237,-0.29807726,1
4823,-1.6459495,1.3556801,-1.0901158,0
8171,1.3217155,0.4667345,-0.7338527,2
5259,1.1019262,-1.8211423,-0.725152,0
3035,-1.6102147,0.43623972,2.1945915,0
9293,1.1798453,1.367407,0.23672676,2
8249,-0.20763423,1.3103377,1.0556746,2
8641,0.0037366932,-0.13148968,-0.8277738,2
975,-1.6263696,0.83226323,-0.9602048,1
2318,0.9151025,-1.8031476,1.6277092,0
8514,0.3025184,-0.87532943,0.74168074,2
8051,-0.28637385,-0.028648214,0.8589585,2
4076,-1.719354,-0.5468012,1.0785758,0
3399,-0.654384,1.6750225,1.6170001,0
901,0.4648145,0.5410158,1.3477927,1
5265,-1.2377053,0.7521234,-0.61368906,0
4296,-1.3632823,1.0449201,0.19116828,0
636,0.26810002,-0.41344213,0.86043966,1
7948,0.17439602,0.324814,-1.197747,2
1558,1.2432173,1.02342,1.7893518,0
1468,0.14252236,1.2892299,0.7942785,0
2154,-1.2538989,-1.2085752,-1.7891346,0
8091,1.4904202,-0.63049525,0.66992736,2
9338,-1.5181494,-1.9631438,-1.4695841,2
2104,-0.14964324,-1.4980309,-2.0543993,0
7077,0.57133174,2.0592291,0.34380606,2
3701,-1.286281,-0.657481,1.3201549,0
9247,-1.5519453,-0.54132587,-1.2105532,2
8411,1.312656,0.3076109,-0.009592398,2
2917,-0.6686814,-0.35478133,0.47564018,0
5549,1.2809515,1.1137187,-0.08237538,0
3708,1.6300477,0.6317153,-1.1499926,0
5304,-0.66030043,-1.6748403,-1.0901158,0
4596,0.32347545,-0.29260218,-0.14021154,0
5979,1.321212,0.15864536,0.1314852,0
7384,-0.0071950303,-1.0204372,0.9545718,2
6364,-0.630715,-0.7658172,-1.2233894,0
2348,-0.7012139,0.87330973,-1.181782,0
4423,1.4788315,-0.6895514,0.4449136,0
689,-0.097065434,-0.33874768,-0.24955603,1
7205,-0.3249731,-0.29142904,1.1666533,2
214,1.1607387,1.2872756,-0.37362868,1
1370,0.015167221,0.3384979,-0.3868354,0
4694,1.4763128,1.4272113,-1.708659,0
3369,-1.3725984,-0.8377821,0.41367564,0
7102,0.16044976,-1.6075585,0.49880478,2
1080,0.4648145,0.47416285,0.5734937,0
4315,-0.07969634,1.7195807,0.23058361,0
63,0.5168087,-0.29260218,1.0420934,1
7864,0.20528625,0.56056327,-0.38154647,2
175,0.3344549,1.4772434,-1.2523806,1
1781,-0.83863163,0.55743563,1.0610839,0
7658,-1.1979495,-1.5547501,-0.17701006,2
5473,1.7369874,-1.4663466,-1.5709587,0
4095,-1.408386,-0.63675284,1.0543201,0
2121,1.2819581,0.074970886,0.31078306,0
2704,-0.48809135,-0.90036124,0.62395823,0
1322,-1.6606326,-1.2011435,1.4633102,0
4460,1.4974742,-1.3712944,0.9417797,0
2274,1.3176891,-1.140516,-0.12320984,0
5022,-1.5225579,-0.4912668,0.9980705,0
8705,1.3277556,-0.9695904,0.30292434,2
9432,0.5793375,-0.30394304,0.90584606,2
9899,1.1034336,1.163363,1.0825932,2
9487,-1.2975638,-0.65161455,1.002235,2
1103,0.707012,-2.1020188,0.84558374,0
9883,-0.74358964,-0.062276497,-1.5607474,2
6418,1.1275592,1.0582107,0.06769813,0
7424,-0.52611136,0.13635851,0.6322448,2
8876,-0.75984603,-0.8690716,-1.6497846,2
8011,-0.6903708,0.03547892,1.1743785,2
8703,-0.33783573,1.1879891,0.493484,2
9084,-0.15162653,-1.1330847,-1.6463372,2
2896,0.1589556,1.064465,0.31078306,0
3201,1.3166825,-0.725533,-1.4964572,0
1114,0.24715674,-1.066982,-0.6790527,0
194,-0.05487588,-0.9903202,0.31274256,1
7634,1.2401991,0.052292407,0.013417781,2
7586,0.5993548,-0.54054374,0.2099488,2
2924,-0.39618838,-1.0838009,-0.47531888,0
4135,0.019143533,-0.68212044,-1.0869833,0
821,-0.21209325,0.34436256,0.5005748,1
5541,1.1456563,1.5397829,0.96305835,0
8077,-0.6124662,0.46712554,-0.3868354,2
4960,-1.530395,-1.6032556,-0.16714862,0
8414,-1.6581857,-0.2292511,-0.32912222,2
8734,0.41634515,-1.0974908,-0.05158781,2
4136,-1.5240275,-1.151077,-1.4561915,0
4599,0.5483183,-0.73804855,-1.0216444,0
846,-1.5534143,-0.412269,-0.51354355,1
8127,0.47531104,0.2110383,0.31078306,2
9819,-0.9886737,0.52068627,-0.111132406,2
9849,-1.6684637,0.7521234,-0.004972106,2
5000,-0.21902895,0.54257977,-0.84560925,0
1040,1.3942113,1.6081848,-0.6391385,0
6079,0.2805688,0.5902753,-0.12563187,0
5230,-1.0137452,-0.6125046,0.4430907,0
403,1.0918752,-0.46897522,1.4587461,1
2533,0.9893984,1.0378836,0.19745038,0
2226,1.2155514,1.3525531,-1.5437655,0
7850,-0.77018946,0.58714783,1.7118357,2
4654,1.0943879,0.28845304,0.37812904,0
7932,0.057427518,1.2759398,1.2663805,2
8861,-1.1660385,0.15356246,0.5563796,2
1200,1.11047,0.2775055,0.9616463,0
5775,1.4828624,-1.8262278,-0.6847871,0
8664,-1.2377053,0.9964475,0.81252944,2
3629,-0.58484083,1.1117643,-0.43750182,0
3712,-0.4614193,-1.7608998,0.42844093,0
4240,1.3826298,0.37212154,-0.76883495,0
3877,-0.4164544,-0.7513462,0.20579244,0
7732,1.3634971,-0.8526446,1.8243111,2
145,-0.16005507,1.0957372,0.047500186,1
2510,1.7208414,1.5522907,0.6189692,0
4729,1.0396222,-1.0513368,-1.4662331,0
3700,0.44432443,-1.1499038,-0.7309504,0
8015,-0.15856782,-2.090283,-0.19435278,2
1936,0.5303115,1.3173736,0.90584606,0
6214,1.6991477,-1.2281324,1.476953,0
1353,-0.8514294,-1.2938458,-0.3868354,0
5221,-0.66424465,0.2782876,-1.4394922,0
1959,1.6895628,-2.0449038,0.045244303,0
613,-1.6630801,0.9557928,-1.9781454,1
286,-0.15212233,-0.4451193,0.5094021,1
8988,-1.1596555,0.19930856,-1.4161903,2
9768,-1.7076117,1.2954841,1.1289452,2
4476,0.12559506,-0.3215409,0.24081025,0
6301,-0.85733557,1.1680534,-0.5521732,0
9312,1.0320876,-0.35830107,-1.9457009,2
1029,1.2502602,-0.061494447,-0.3317232,0
3029,-1.6660165,-0.725533,-2.032534,0
4838,-0.31953073,-1.4589146,0.30095395,0
8314,-0.7440824,-1.4385741,0.48992887,2
4282,1.5937437,0.827963,-0.45365915,0
2319,1.0230464,-0.7533017,-0.039848395,0
166,-1.5539037,0.53632456,-1.9205649,1
3584,0.73356664,1.3287091,1.2340238,0
5455,-0.9321219,-1.1252615,0.74324715,0
3219,-1.6503547,0.59183896,0.25502774,0
1422,-1.5220683,0.4174735,-0.9602048,0
9737,0.40335777,1.4068856,1.1276338,2
9780,1.5206546,1.6386725,0.3572308,2
2140,-0.22893628,-0.85538244,0.9966809,0
8469,-1.1616192,1.4350289,0.047500186,2
1797,-1.4784669,1.4662988,0.25502774,0
850,-0.81795573,0.26734006,0.52169174,1
4979,0.79371357,1.8774859,0.8261143,0
8180,-1.1940222,-0.68212044,-0.77762526,2
2285,-0.34129855,0.48237294,-1.2137594,0
802,-1.6371388,-0.51551414,0.5802977,1
4395,-0.12236716,1.4322927,0.34957173,0
4208,-0.92425185,1.4299476,0.44126576,0
385,0.61186755,0.8705731,-0.4428792,1
4265,1.1165011,0.5808926,-0.7483939,0
8948,-0.44066888,-0.08769368,1.3225708,2
9685,-0.9070341,-0.42947626,0.013417781,2
8529,-1.2848091,0.95188373,-0.8100089,2
6519,-1.648886,-0.25740704,0.3263986,0
1939,0.62187886,0.9694749,1.1795146,0
1512,0.38487855,-0.33835658,0.5094021,0
4368,-1.0319312,-1.0583773,-0.5053184,0
5063,-1.7012507,0.07575298,0.9869271,0
3373,1.0491672,-0.3512619,1.2539879,0
8899,-0.7573831,-0.041161023,-1.1595095,2
3858,1.5337578,0.04994624,0.5904593,0
4645,0.61787415,-0.30316088,1.308039,0
1450,0.45581827,1.0476564,-2.1868997,0
4849,0.9934157,1.1078552,0.34765178,0
7728,-0.5473368,1.1868166,-0.065749995,2
2763,-1.4946349,-0.7130176,0.09212732,0
4678,1.0773027,0.6090406,0.72279215,0
6307,-0.8750522,0.48941007,-0.5466299,0
346,-1.0751746,0.031568684,0.27714106,1
6664,-1.543619,-0.2175195,-1.2815232,0
677,-1.272544,-0.25818896,-0.6334688,1
4613,1.2049897,1.3697518,0.7148701,0
4562,-0.58188045,0.26929495,-0.67046624,0
1841,-0.57447904,0.7079481,-1.7575315,0
4134,0.94120157,-0.1033348,0.9869271,0
1389,-1.3093365,0.8232719,0.05200489,0
87,-0.57447904,0.62780577,1.4021429,1
3944,-1.321108,-1.4080635,0.6925234,0
3300,-1.0491321,0.8048985,0.3648579,0
1321,0.43732873,-0.09942455,-0.13777618,0
2025,-0.19375992,0.4198193,0.2831241,0
5345,-0.5404266,-0.9911024,-1.1436574,0
4853,-0.13129501,-1.4565674,-0.018860701,0
1626,-0.8110629,-1.691661,1.9598452,0
3389,-0.97048146,-0.07048809,-0.60243076,0
8477,-0.15360984,-0.36142963,0.045244303,2
8849,-1.2023672,0.09100228,-1.3501102,2
1526,-1.2975638,0.5891025,0.17430921,0
5960,1.1823595,1.4385465,-0.8575392,0
8484,1.3302723,1.2305967,1.752914,2
5277,0.7761677,1.4205662,0.16156293,0
5958,-0.23686117,-1.1698517,0.42660168,0
6561,-0.91490513,-1.200361,-1.127853,0
8760,-1.5636986,-1.0165262,-1.9026629,2
5702,-1.0751746,-1.3748149,0.21409528,0
7219,-1.6307751,0.51912254,1.9189202,2
1125,-0.94294244,-1.120177,1.3892556,0
9111,0.8493769,0.8580639,2.0057626,2
1860,-0.40607464,-0.6351883,-0.5716392,0
3924,0.66694105,1.0949556,0.3399525,0
447,-1.5666368,-0.8577291,-0.120789915,1
5072,-1.4853262,-0.6962001,-1.6739639,0
7079,1.525694,0.34983626,0.47743207,2
2674,1.0923777,-0.23707208,0.88399535,0
9683,-0.4712987,1.8239394,0.40438753,2
243,1.5312378,-0.12171363,0.5111626,1
9575,0.36590397,-0.8499067,-0.3083913,2
5106,-0.40113157,-1.2531661,1.39043,0
6306,-1.1095629,1.7273978,0.28113192,0
899,1.1074544,-1.1463835,0.60895383,1
1366,-1.5416602,1.5898141,2.0836911,0
4050,0.99190915,0.58988434,-0.81592274,0
7389,0.4083526,1.4362015,1.218939,2
5293,-0.68987775,-0.6993289,-0.2852331,0
6101,1.0421338,0.74235,-1.0000529,0
223,0.97132254,0.40652668,1.2502574,1
9156,1.6840138,-1.7542498,0.74950033,2
4272,0.09274703,0.7443048,0.72279215,0
4388,1.5020092,-0.9570743,1.7293717,0
1545,0.47881025,-0.11584809,0.32055867,0
4091,0.72404635,1.850517,1.4792194,0
4434,-0.6647376,1.0214657,-0.070488684,0
7229,0.03803439,-0.87884957,0.10971451,2
1575,0.5353132,-0.946514,-1.3108174,0
6876,-1.3858356,0.2110383,-1.5403745,0
2661,-0.87308383,-1.0791074,-1.3501102,0
7208,0.7390789,-0.789284,-1.0000529,2
9431,-0.5113002,-1.3533012,1.0434554,2
4042,0.7460947,0.22276795,0.07438896,0
4198,0.7771701,-0.72866184,0.45943564,0
6140,-1.5808376,-0.119758576,0.37812904,0
690,0.2920416,0.93233806,1.0812548,1
1130,0.5998552,-1.04899,-1.1722254,0
9429,-0.94343424,-0.5675289,0.8411068,2
6070,0.017155437,0.49996585,0.8707771,0
4069,0.4338313,-0.36846882,-0.5772191,0
2844,0.96831,0.99097484,-0.9116108,0
5722,1.7041926,1.5006956,1.372755,0
800,0.43483046,-0.6938535,-0.9816209,1
1204,1.3297689,-0.510039,-1.0963861,0
8498,-0.53006077,-0.85968477,0.8781305,2
8675,-0.949336,1.4760709,0.5321637,2
1279,0.798226,-0.076353766,-0.53833044,0
9892,1.3041,-0.3559546,-0.12563187,2
1848,0.23020644,0.32442296,-0.007281133,0
1251,-1.2529174,1.9630818,-1.4228389,0
558,0.9246381,0.86353666,-0.9724312,1
9273,-0.8342014,-1.2308707,0.0407253,2
5013,0.29004633,-0.54406345,2.3834786,0
2263,0.5263106,-0.84091115,0.11845141,0
789,-1.1822402,0.9792477,-0.8545537,1
9857,0.792711,1.0558654,-1.7891346,2
7813,-1.1017033,-1.3947641,1.267616,2
7195,1.1868851,-1.7542498,1.7273147,2
8480,-0.41250038,1.2880569,-0.09431831,2
8504,1.6759433,0.7529051,0.05200489,2
350,0.9813643,1.0515654,2.1533868,1
5794,-1.0088295,-1.6677994,0.24081025,0
9238,1.3896792,-1.126435,0.20371056,2
3335,0.7475981,-1.1397339,-0.76883495,0
6705,0.86442554,-0.4740593,-0.15242252,0
8389,0.16792065,0.29079884,0.37623903,2
6085,-0.73718506,-0.823702,1.7641007,0
6668,-1.0737005,-0.37198845,-0.08237538,0
2665,-0.80761623,-0.47836113,-0.96325856,0
6387,1.2920222,0.2016545,0.79885596,0
2986,-0.7194472,0.11328947,1.2427789,0
917,0.929657,-1.4675201,0.64871573,1
8211,0.031073874,1.2251239,-0.60243076,2
2031,-1.1920586,1.7285703,-1.7715595,0
1059,-0.5132752,-0.6195444,-1.1881621,0
8958,-0.01812483,0.50934887,-1.5031939,2
4885,-1.6439916,1.5175033,2.3981562,0
7925,1.4475971,-0.13461788,1.2626693,2
8194,-1.3485719,-0.8205729,-0.03049786,2
5946,1.2779325,0.5281144,-1.1215445,0
2900,0.7450925,0.23567048,-0.2243328,0
3327,-0.3328889,1.6984742,0.38001695,0
5665,0.37838686,1.1148913,-1.5268285,0
2629,-0.31804636,-0.86555135,-0.71069086,0
2794,-0.75984603,1.6046672,0.03392976,0
5160,1.7137778,-0.91092163,2.1867461,0
2059,-0.103019476,0.08396414,0.047500186,0
219,0.56032467,0.41669163,-1.4662331,1
1478,1.5826522,-0.9891469,-0.67332643,0
6109,1.6002982,0.80138004,1.7201025,0
4500,0.51530844,1.7238802,0.05200489,0
3091,0.4738114,-1.5993438,-0.51903737,0
337,-0.7002282,0.8654914,-0.5162895,1
6291,-0.8903062,0.018665198,-0.49438062,0
9328,-1.3667145,-0.43729782,-0.52729356,2
3934,-0.56609064,-0.36299375,-1.2945242,0
5152,0.33944622,0.21182017,-0.5884037,0
3727,1.3000741,-0.5299843,-1.0995244,0
1467,0.74208564,0.13557655,1.1236954,0
662,-1.6151099,0.39792532,-0.5107999,1
7607,-0.33931974,1.4100126,-1.3042945,2
7467,0.5743337,-0.35908327,-0.89050764,2
3088,-0.5122877,-0.52959335,-1.9709233,0
2159,1.6799784,-1.6036465,-0.5521732,0
5909,-1.1905859,-0.39897248,-0.20930338,0
2401,-1.5578218,-0.5796528,-0.37362868,0
2952,-0.17938776,1.1969798,-1.5166887,0
419,0.4083526,-0.15299672,0.84409237,1
2477,-0.045441702,1.5730065,0.66179544,0
4459,0.9331705,-0.50495476,0.43761012,0
9264,0.7952177,-0.6191533,0.8663529,2
2713,-1.6400758,-1.202317,-1.3369832,0
8638,-0.75344217,0.6536079,1.2490126,2
4301,-1.1827313,1.6871396,0.15301724,0
5413,0.8634222,-0.71145326,0.62893426,0
2222,0.907073,1.2513137,0.5887696,0
290,-1.4603369,0.4467956,0.89276224,1
5025,0.7170317,0.10116831,0.9785325,0
5174,-0.88686186,-1.0939705,-0.7078045,0
6751,0.5808387,0.39870727,2.0215197,0
7044,-1.6816769,-0.8413022,0.7712379,2
7373,-1.5656576,-1.0712848,0.45218873,2
3990,-0.58040017,0.7083389,0.4666549,0
2077,0.39187017,-1.6576285,-1.7191024,0
5605,-0.81746316,0.7149849,-0.69915813,0
460,-0.43869233,-1.126044,0.85153854,1
656,-0.77117467,-1.4018048,0.5251886,1
2472,1.0793126,-1.0004896,-0.021183562,0
1157,-0.654384,0.23645234,-1.8492208,0
7220,1.0441433,-0.058757216,-0.33693174,2
7935,-0.037496123,0.122282475,-1.8421255,2
2046,-0.81943256,-0.29573074,-1.533598,0
6580,-0.2561746,-1.0861479,0.37245327,0
1135,-0.12484723,-1.6904875,0.95881915,0
9611,0.6358962,0.15590839,-0.7049204,2
4833,-1.3108078,0.42333803,-0.24196629,0
651,-1.7100577,-0.9113127,-1.2330363,1
7261,0.15845755,-0.9199174,-0.9816209,2
1969,-1.648886,0.8979377,-1.9026629,0
1470,0.25613177,1.1379546,-1.4930917,0
453,-1.6846132,-0.5726131,0.5955205,1
6175,0.6288871,-0.74039507,-1.5811863,0
5464,0.26810002,0.6250693,-0.50805795,0
8030,-0.6780479,0.31112972,1.1550168,2
865,-1.6439916,-0.81275076,-1.5268285,1
5181,0.9617834,-0.5952964,0.21823227,0
2003,-1.1021943,-1.4659555,0.99529,0
4447,0.056432825,0.6262421,-0.67332643,0
2455,0.83834267,-0.44668362,1.173093,0
2826,-0.7081134,-0.68720466,0.8425999,0
1167,1.6890584,-0.5327219,-1.5982683,0
6046,-0.9040823,0.11680854,-0.6847871,0
3537,-0.91933274,-1.6196847,1.0732081,0
2010,0.6173735,-0.863987,-1.0031319,0
2786,1.2235993,-1.7166964,0.15515746,0
8964,-0.7347215,-0.5409348,-1.6808887,2
8897,-1.5465578,-1.593085,0.08105843,2
501,1.1491753,-1.551621,-1.0963861,1
570,-0.47080472,0.14300549,0.0088341925,1
4190,-0.51722497,-0.37394387,-0.48619887,0
7739,-1.272544,0.6805825,-0.9449661,2
7810,0.652419,-0.21243589,-0.19932763,2
8682,0.951743,1.3623253,-1.7051815,2
8337,0.05941691,-1.1221327,1.5385517,2
4122,-0.5641166,-1.164376,-0.67046624,0
1966,1.2401991,0.19696276,0.25704956,0
6016,-1.2352513,-1.1581178,0.8956766,0
6156,-0.6869204,0.4397583,1.964565,0
1637,1.0140057,1.281803,-0.44826502,0
4920,1.1175064,-1.1393428,-1.6291296,0
669,0.6018572,-0.49283123,0.24081025,1
3350,1.6482027,-1.1585088,0.95740443,0
693,0.4843091,-0.2136089,-0.5217872,1
1329,-1.413778,-1.0497723,-2.0143611,0
3577,-1.4245613,-1.8457868,0.74324715,0
2744,-0.1769095,0.48002714,-1.8279556,0
9841,0.907073,-1.0685467,1.4837465,2
2866,-1.5955268,1.3337909,0.83961236,0
4825,-1.1282265,0.6989565,-0.9449661,0
3959,-1.1601462,0.847118,-0.33432645,0
9202,-0.059344225,0.9405472,0.5005748,2
518,-0.92277616,0.599658,-0.22182237,1
6820,-1.5676163,0.18366893,-0.12805639,0
3989,1.6073569,-1.3443048,-0.9510559,0
599,-0.647481,0.9600929,0.8574766,1
7107,0.94571924,-1.3564304,-0.05158781,2
4682,-1.3873068,-1.0642443,-1.2491521,0
7457,-0.38531184,-1.180804,1.1157978,2
161,0.4843091,-1.0337359,-0.0681183,1
8175,-1.2180742,0.84320897,-0.19932763,2
343,0.3843792,-1.4182336,-0.5856047,1
2136,1.004966,1.3240187,1.2897496,0
4237,-1.6655271,-1.4526558,-0.89050764,0
1922,0.9893984,0.5421886,0.2731407,0
4332,-0.6297286,0.025312526,-1.2105532,0
137,1.585173,0.6927015,0.22441867,1
3353,0.035548355,-0.8718094,-0.28011042,0
4685,-0.5147564,1.18408,0.59214795,0
4812,-1.477487,1.2415415,1.0570279,0
7999,-0.44956246,-0.19210126,0.2387697,2
5155,-0.26657227,0.08318216,0.7958054,0
1300,-0.99948937,-0.7376575,2.25832,0
5893,-0.75492,-0.034904618,1.7190707,0
7140,0.12808415,-0.31137305,-0.13777618,2
9343,0.9562612,0.8142806,-0.40009516,2
2005,0.020137759,1.1453817,-0.14753148,0
9348,-1.335331,0.71811223,0.6189692,2
2392,-0.013653703,0.22159491,0.9374989,0
7771,1.4365158,-0.7787238,-0.021183562,2
9017,-0.6676956,0.103123315,-0.35260797,2
8880,0.61186755,-0.91952634,-0.5053184,2
5961,-0.5512854,-0.33601022,1.1859188,0
4907,-0.3007269,1.189553,0.6860931,0
1268,0.27159107,0.61334085,0.12497899,0
3740,-0.017628064,-1.8751258,-0.76006246,0
2208,0.14600801,0.23801641,-1.3042945,0
4464,0.6724499,-0.3981903,-0.05394251,0
6286,-1.413778,0.67940974,0.05425386,0
1221,0.50230753,-0.32623369,-0.59962136,0
2482,-1.4554368,-0.0016677754,0.38001695,0
6313,1.5574472,-0.7924128,-1.799701,0
4906,0.84987843,0.015927985,0.3894284,0
6341,-0.79136664,-1.1796305,0.69091785,0
2231,-0.14418875,0.05933066,0.08327689,0
6294,-1.7115257,-1.4878603,1.2577125,0
6754,1.0587124,1.8677148,-1.3929781,0
4841,0.1589556,-1.2531661,-0.6962799,0
5405,1.4632138,-0.46350014,0.2691318,0
9626,-0.72536004,-0.7646437,-1.0619928,2
9415,1.0994133,-1.3443048,-1.1436574,2
9776,-1.0216097,-0.3555636,0.13797012,2
9107,0.22621875,-1.4385741,0.8079816,2
9437,1.6734211,-0.88393414,0.8707771,2
2987,0.8403487,-0.02982123,-1.6119663,0
5470,1.2145455,-0.3184122,0.5683753,0
6700,0.71051866,-0.23550798,-0.39478478,0
7547,-0.1124459,0.119936444,0.5632432,2
6450,1.4526348,-0.27696,-0.78055924,0
6768,-0.9955566,0.7286674,0.19745038,0
1906,1.3564485,1.1789987,-0.36836067,0
2842,-1.4667071,0.6129499,-1.5403745,0
7097,0.039525844,-0.14243862,1.3249842,2
7808,0.41634515,0.46947125,1.438103,2
9145,1.312656,-0.8385645,-2.0690107,2
1179,-1.3103175,1.581606,-0.09671353,0
3612,0.9110876,-1.4139308,0.5146786,0
3423,-1.4010332,0.19735356,-0.004972106,0
8318,-0.23091754,-1.6435465,-0.8995403,2
48,1.1381153,-1.2355645,1.6479355,1
9543,-1.0466747,1.7211442,-0.17454149,2
5062,-1.0771399,1.3302728,-0.37890497,0
2086,-0.88538575,1.2978292,-1.5133122,0
3774,-1.0255419,-0.24293788,-0.17454149,0
9013,-0.4530208,-1.3771619,0.66179544,2
176,-0.023092361,-1.4225365,-1.1945502,1
9204,-0.8962105,0.6250693,0.011127017,2
9592,-1.426522,-0.66139203,0.48814857,2
6086,0.43433088,0.7083389,-1.9853747,0
7204,0.026102751,0.39714333,-0.7049204,2
4950,0.9442132,1.0085657,1.5517945,0
3202,0.56832963,-0.8096218,1.6722118,0
6493,-0.13129501,0.9299926,-0.039848395,0
3126,0.026102751,-0.68212044,1.3668348,0
4484,-0.67656904,-1.4510912,-0.11595673,0
781,-0.06927287,1.617175,0.497033,1
2174,1.394715,-0.89645004,0.37623903,0
9712,-1.0717351,2.0775986,1.467866,2
5954,-0.23735635,-1.5750909,1.398635,0
3344,-1.6528018,-1.5324535,-0.111132406,0
7191,0.84636754,-1.8172305,1.4484463,2
5042,0.5243101,-1.5171981,-1.0309268,0
5272,-0.23933747,-0.25154114,-0.3709936,0
5274,-1.5161898,0.09725843,0.024836555,0
1582,0.69749373,0.48941007,1.1563127,0
4681,1.3650078,0.29549068,0.34957173,0
7157,-1.056503,-1.8117539,-1.8741112,2
9286,1.0667511,0.0030244968,0.45762637,2
1857,1.4788315,0.96791136,-0.7982053,0
3348,0.2022964,-1.1987965,0.22029668,0
1433,0.09772308,0.20751949,-0.05865877,0
8039,-1.1120186,0.8479001,-1.6256928,2
313,1.401261,0.39245182,0.80190253,1
9530,-0.9439261,0.9405472,-1.6635903,2
1457,1.3634971,0.11250749,-0.43750182,0
9897,1.6214751,1.242323,0.72279215,2
7021,0.86392385,-1.8923383,-0.9785556,2
5982,-0.7810249,1.4596539,-1.28802,0
9733,0.061406296,-1.1768926,-1.8776737,2
3424,-1.3721079,0.96439296,1.031169,0
1176,1.1250459,0.3404528,0.12497899,0
4859,-0.92425185,0.7470412,0.19953968,0
4369,0.6023577,-1.3157504,-0.018860701,0
5838,0.038531616,1.7359968,-0.725152,0
3080,-1.004897,0.7650238,-0.9785556,0
4886,-1.3162034,-0.72435975,-0.4834757,0
3849,0.36690244,-1.2273502,-0.65904623,0
6420,1.6355947,-1.1839329,-0.25462684,0
5764,0.056930173,0.8174081,0.79885596,0
6453,-0.5572077,-0.605465,0.5887696,0
9454,0.19831,-0.60937595,-0.93280953,2
6850,-0.9055583,-1.7327349,-0.08953443,0
6860,-0.5078439,0.24505405,0.47025397,0
3224,-0.65684927,-0.54132587,-0.36572993,0
4680,0.41434696,0.84320897,-1.3042945,0
8009,0.9803602,0.20009054,0.52693486,2
289,-1.6234325,-1.5923029,-0.79525936,1
372,1.5075521,1.5757427,-0.92068446,1
946,-1.7232684,-0.90505475,-0.39213297,1
4516,0.7601279,0.3932338,0.45581573,0
9344,1.729419,0.096085176,0.20162642,2
4512,-0.5295668,-1.0376471,-0.05158781,0
827,1.5241823,-0.96528786,-1.7540295,1
9090,-1.306884,-0.034122568,0.33028147,2
4400,-0.3343729,-0.13383582,0.7774073,0
8269,-1.1743852,-0.8749385,1.0705196,2
9283,-0.4836465,-1.7131759,-0.21430439,2
6038,-0.69234234,0.57737404,-1.1404929,0
5460,1.1587274,2.0764258,1.8391569,0
1600,1.5030171,-1.4620438,-1.5403745,0
7809,-0.35020182,-1.7831975,-0.87549263,2
1954,1.0310829,-0.41344213,0.81101453,0
4327,-0.8346937,1.749677,0.49525917,0
2950,1.1823595,0.9870657,0.107524395,0
9114,0.069862016,0.39284277,-0.96325856,2
9337,0.53331256,-0.3086357,1.1871973,2
8331,-0.37245625,0.9233473,1.0105404,2
4087,0.44282523,0.9053651,-0.03750735,0
7610,1.0064726,1.0703286,1.4541733,2
4481,-0.57743955,-0.5655735,-1.28802,0
